day,mixer_name,eth_tx_count,eth_in_eth,eth_out_eth,eth_net_eth,eth_total_eth,erc20_tx_count,erc20_in_usd,erc20_out_usd,erc20_net_usd,erc20_total_usd
2023/3/5,Messier 87 Black Hole,4,0,0,0,0,16,0,0,0,0
2023/3/6,Messier 87 Black Hole,1,0,3.3,-3.3,3.3,14,0,0,0,0
2023/3/7,Messier 87 Black Hole,9,0,0,0,0,30,0,0,0,0
2023/3/8,Messier 87 Black Hole,15,0,3.3,-3.3,3.3,104,0,0,0,0
2023/3/9,Messier 87 Black Hole,7,0,0,0,0,18,0,0,0,0
2023/3/10,Messier 87 Black Hole,11,0,0,0,0,26,0,0,0,0
2023/3/11,Messier 87 Black Hole,8,0,1.443156686,-1.443156686,1.443156686,27,2079.992558,2090.040832,-10.04827323,4170.03339
2023/3/12,Messier 87 Black Hole,1,0,0,0,0,23,0,0,0,0
2023/3/13,Messier 87 Black Hole,4,0,0,0,0,19,0,0,0,0
2023/3/14,Messier 87 Black Hole,6,0,1.440963437,-1.440963437,1.440963437,16,2507.444227,2507.444227,0,5014.888455
2023/3/15,Messier 87 Black Hole,2,0,0.628468629,-0.628468629,0.628468629,5,0,0,0,0
2023/3/16,Messier 87 Black Hole,8,0,0,0,0,14,0,0,0,0
2023/3/17,Messier 87 Black Hole,4,0,0,0,0,7,0,0,0,0
2023/3/18,Messier 87 Black Hole,3,0,0,0,0,7,0,0,0,0
2023/3/19,Messier 87 Black Hole,6,0,0,0,0,16,0,0,0,0
2023/3/20,Messier 87 Black Hole,5,0,0,0,0,12,0,0,0,0
2023/3/21,Messier 87 Black Hole,11,0,0,0,0,21,0,0,0,0
2023/3/22,Messier 87 Black Hole,2,0,0,0,0,11,0,0,0,0
2023/3/23,Messier 87 Black Hole,8,0,0.4,-0.4,0.4,20,0,0,0,0
2023/3/24,Messier 87 Black Hole,4,0,0,0,0,14,0,0,0,0
2023/3/25,Messier 87 Black Hole,18,0,0,0,0,22,0,0,0,0
2023/3/26,Messier 87 Black Hole,4,0,0,0,0,21,0,0,0,0
2023/3/27,Messier 87 Black Hole,1,0,0,0,0,17,0,0,0,0
2023/3/28,Messier 87 Black Hole,1,0,0,0,0,11,0,0,0,0
2023/3/29,Messier 87 Black Hole,2,0,0,0,0,11,0,0,0,0
2023/3/30,Messier 87 Black Hole,3,0,0,0,0,11,0,0,0,0
2023/3/31,Messier 87 Black Hole,6,0,0,0,0,11,0,0,0,0
2023/4/1,Messier 87 Black Hole,7,0,1,-1,1,20,0,0,0,0
2023/4/2,Messier 87 Black Hole,13,0,0.5,-0.5,0.5,8,0,0,0,0
2023/4/3,Messier 87 Black Hole,8,0,0,0,0,15,0,0,0,0
2023/4/4,Messier 87 Black Hole,5,0.490222442,0,0.490222442,0.490222442,12,0,0,0,0
2023/4/5,Messier 87 Black Hole,3,0,0,0,0,20,0,0,0,0
2023/4/6,Messier 87 Black Hole,13,0,0,0,0,24,4900.248408,253.8398691,4646.408539,5154.088277
2023/4/7,Messier 87 Black Hole,12,0,1.5,-1.5,1.5,12,0,4909.124658,-4909.124658,4909.124658
2023/4/8,Messier 87 Black Hole,2,0,0.2141,-0.2141,0.2141,7,0,0,0,0
2023/4/9,Messier 87 Black Hole,19,0,0,0,0,23,0,0,0,0
2023/4/10,Messier 87 Black Hole,3,0,0,0,0,3,0,0,0,0
2023/4/11,Messier 87 Black Hole,8,0,2.876279535,-2.876279535,2.876279535,10,4519.870128,4519.870128,0,9039.740257
2023/4/12,Messier 87 Black Hole,1,0,0,0,0,7,0,0,0,0
2023/4/13,Messier 87 Black Hole,7,0,0,0,0,7,0,0,0,0
2023/4/14,Messier 87 Black Hole,3,0,0,0,0,10,0,0,0,0
2023/4/15,Messier 87 Black Hole,3,0,0,0,0,3,0,0,0,0
2023/4/16,Messier 87 Black Hole,4,0,0.236,-0.236,0.236,11,0,0,0,0
2023/4/17,Messier 87 Black Hole,3,0,0,0,0,9,0,0,0,0
2023/4/18,Messier 87 Black Hole,3,0,0,0,0,4,0,0,0,0
2023/4/19,Messier 87 Black Hole,5,0,0,0,0,4,0,0,0,0
2023/4/20,Messier 87 Black Hole,8,0,0,0,0,16,0,0,0,0
2023/4/21,Messier 87 Black Hole,7,0,0,0,0,22,0,0,0,0
2023/4/22,Messier 87 Black Hole,7,0,0,0,0,10,0,0,0,0
2023/4/23,Messier 87 Black Hole,4,0,0,0,0,20,0,0,0,0
2023/4/24,Messier 87 Black Hole,6,0,0.77826925,-0.77826925,0.77826925,11,0,0,0,0
2023/4/25,Messier 87 Black Hole,5,0,0,0,0,10,0,0,0,0
2023/4/26,Messier 87 Black Hole,2,0,0,0,0,9,0,0,0,0
2023/4/27,Messier 87 Black Hole,3,0,0.265,-0.265,0.265,13,0,0,0,0
2023/4/28,Messier 87 Black Hole,6,0,0,0,0,8,0,0,0,0
2023/4/29,Messier 87 Black Hole,2,0,0,0,0,8,0,0,0,0
2023/4/30,Messier 87 Black Hole,4,0,0,0,0,3,0,0,0,0
2023/5/1,Messier 87 Black Hole,1,0,0,0,0,1,0,0,0,0
2023/5/2,Messier 87 Black Hole,7,0,0,0,0,4,0,0,0,0
2023/5/3,Messier 87 Black Hole,4,0,0,0,0,5,0,0,0,0
2023/5/4,Messier 87 Black Hole,2,0,0,0,0,3,0,0,0,0
2023/5/5,Messier 87 Black Hole,3,0,0,0,0,4,0,0,0,0
2023/5/6,Messier 87 Black Hole,2,0,0,0,0,5,0,0,0,0
2023/5/7,Messier 87 Black Hole,5,0,0.265,-0.265,0.265,15,0,0,0,0
2023/5/8,Messier 87 Black Hole,9,0,0.549221155,-0.549221155,0.549221155,21,1002.574333,1002.574333,0,2005.148667
2023/5/9,Messier 87 Black Hole,5,0,0,0,0,12,0,0,0,0
2023/5/10,Messier 87 Black Hole,6,0,0.22,-0.22,0.22,8,0,0,0,0
2023/5/11,Messier 87 Black Hole,6,0,1,-1,1,8,0,0,0,0
2023/5/12,Messier 87 Black Hole,4,0,0.056,-0.056,0.056,10,0,0,0,0
2023/5/13,Messier 87 Black Hole,2,0,0,0,0,5,0,0,0,0
2023/5/14,Messier 87 Black Hole,0,0,0,0,0,2,0,0,0,0
2023/5/15,Messier 87 Black Hole,1,0,0,0,0,5,0,0,0,0
2023/5/16,Messier 87 Black Hole,4,0,0,0,0,5,0,0,0,0
2023/5/17,Messier 87 Black Hole,2,0,0,0,0,10,0,0,0,0
2023/5/18,Messier 87 Black Hole,4,0,0,0,0,10,0,0,0,0
2023/5/19,Messier 87 Black Hole,6,0,0,0,0,17,0,0,0,0
2023/5/20,Messier 87 Black Hole,8,0,0,0,0,26,0,0,0,0
2023/5/21,Messier 87 Black Hole,6,0,0,0,0,11,0,0,0,0
2023/5/22,Messier 87 Black Hole,7,0,0,0,0,9,0,0,0,0
2023/5/23,Messier 87 Black Hole,45,0.2,2.7,-2.5,2.9,42,0,0,0,0
2023/5/24,Messier 87 Black Hole,11,0,0,0,0,38,0,0,0,0
2023/5/25,Messier 87 Black Hole,9,1.509231525,2.893313065,-1.384081539,4.40254459,13,0,0,0,0
2023/5/26,Messier 87 Black Hole,53,1.269592129,1,0.269592129,2.269592129,45,0,0,0,0
2023/5/27,Messier 87 Black Hole,10,0,0,0,0,13,0,0,0,0
2023/5/28,Messier 87 Black Hole,6,0,0,0,0,6,0,0,0,0
2023/5/29,Messier 87 Black Hole,2,0,0,0,0,5,0,0,0,0
2023/5/30,Messier 87 Black Hole,0,0,0,0,0,7,0,0,0,0
2023/5/31,Messier 87 Black Hole,5,0,0,0,0,9,0,0,0,0
2023/6/1,Messier 87 Black Hole,2,0,0,0,0,2,0,0,0,0
2023/6/2,Messier 87 Black Hole,1,0,0,0,0,5,0,0,0,0
2023/6/3,Messier 87 Black Hole,4,0,0,0,0,7,0,0,0,0
2023/6/4,Messier 87 Black Hole,0,0,0,0,0,4,0,0,0,0
2023/6/5,Messier 87 Black Hole,0,0,0,0,0,5,0,0,0,0
2023/6/6,Messier 87 Black Hole,0,0,0,0,0,0,0,0,0,0
2023/6/7,Messier 87 Black Hole,0,0,0,0,0,3,0,0,0,0
2023/6/8,Messier 87 Black Hole,7,0,1.087,-1.087,1.087,24,0,0,0,0
2023/6/9,Messier 87 Black Hole,4,0,0,0,0,11,0,0,0,0
2023/6/10,Messier 87 Black Hole,9,0.15,0.5,-0.35,0.65,12,0,0,0,0
2023/6/11,Messier 87 Black Hole,0,0,0,0,0,3,0,0,0,0
2023/6/12,Messier 87 Black Hole,5,0,0,0,0,17,0,0,0,0
2023/6/13,Messier 87 Black Hole,12,0,0.399742092,-0.399742092,0.399742092,8,0,0,0,0
2023/6/14,Messier 87 Black Hole,8,0,0,0,0,12,0,0,0,0
2023/6/15,Messier 87 Black Hole,7,0,0,0,0,8,0,0,0,0
2023/6/16,Messier 87 Black Hole,3,0,0,0,0,8,0,0,0,0
2023/6/17,Messier 87 Black Hole,3,0,0,0,0,8,0,0,0,0
2023/6/18,Messier 87 Black Hole,2,0,0.5,-0.5,0.5,28,0,0,0,0
2023/6/19,Messier 87 Black Hole,3,0,0,0,0,11,0,0,0,0
2023/6/20,Messier 87 Black Hole,5,0,0,0,0,3,0,0,0,0
2023/6/21,Messier 87 Black Hole,3,0,0,0,0,10,0,0,0,0
2023/6/22,Messier 87 Black Hole,1,0,0,0,0,13,0,0,0,0
2023/6/23,Messier 87 Black Hole,0,0,0,0,0,1,0,0,0,0
2023/6/24,Messier 87 Black Hole,1,0,0,0,0,9,0,0,0,0
2023/6/25,Messier 87 Black Hole,3,0,0,0,0,2,0,0,0,0
2023/6/26,Messier 87 Black Hole,3,0,0,0,0,9,0,0,0,0
2023/6/27,Messier 87 Black Hole,3,0,0,0,0,12,0,0,0,0
2023/6/28,Messier 87 Black Hole,3,0,0,0,0,11,0,0,0,0
2023/6/29,Messier 87 Black Hole,3,0,0,0,0,5,0,0,0,0
2023/6/30,Messier 87 Black Hole,10,0,0,0,0,19,0,0,0,0
2023/7/1,Messier 87 Black Hole,4,0,0,0,0,11,0,0,0,0
2023/7/2,Messier 87 Black Hole,0,0,0,0,0,5,0,0,0,0
2023/7/3,Messier 87 Black Hole,0,0,0,0,0,4,0,0,0,0
2023/7/4,Messier 87 Black Hole,2,0,0,0,0,3,0,0,0,0
2023/7/5,Messier 87 Black Hole,2,0,0.12,-0.12,0.12,3,0,0,0,0
2023/7/6,Messier 87 Black Hole,2,0,0,0,0,10,0,0,0,0
2023/7/7,Messier 87 Black Hole,2,0,1.074379277,-1.074379277,1.074379277,3,0,0,0,0
2023/7/8,Messier 87 Black Hole,2,0,0,0,0,5,0,0,0,0
2023/7/9,Messier 87 Black Hole,2,0,0,0,0,9,0,0,0,0
2023/7/10,Messier 87 Black Hole,0,0,0,0,0,6,0,0,0,0
2023/7/11,Messier 87 Black Hole,0,0,0,0,0,2,0,0,0,0
2023/7/12,Messier 87 Black Hole,2,0,0,0,0,8,0,0,0,0
2023/7/13,Messier 87 Black Hole,9,0,0,0,0,3,0,0,0,0
2023/7/14,Messier 87 Black Hole,0,0,0,0,0,3,0,0,0,0
2023/7/15,Messier 87 Black Hole,5,0,0,0,0,7,0,0,0,0
2023/7/16,Messier 87 Black Hole,2,0,0,0,0,6,0,0,0,0
2023/7/17,Messier 87 Black Hole,1,0,0,0,0,0,0,0,0,0
2023/7/18,Messier 87 Black Hole,1,0,0,0,0,4,0,0,0,0
2023/7/19,Messier 87 Black Hole,0,0,0,0,0,3,0,0,0,0
2023/7/20,Messier 87 Black Hole,5,0,0,0,0,13,0,0,0,0
2023/7/21,Messier 87 Black Hole,0,0,0,0,0,5,0,0,0,0
2023/7/22,Messier 87 Black Hole,2,0,0,0,0,12,0,0,0,0
2023/7/23,Messier 87 Black Hole,3,0,0,0,0,10,0,0,0,0
2023/7/24,Messier 87 Black Hole,0,0,0,0,0,7,0,0,0,0
2023/7/25,Messier 87 Black Hole,3,0,0,0,0,11,0,0,0,0
2023/7/26,Messier 87 Black Hole,3,0,0,0,0,2,0,0,0,0
2023/7/27,Messier 87 Black Hole,4,0,0,0,0,10,0,0,0,0
2023/7/28,Messier 87 Black Hole,2,0,0,0,0,8,0,0,0,0
2023/7/29,Messier 87 Black Hole,12,0,0,0,0,12,0,0,0,0
2023/7/30,Messier 87 Black Hole,7,0,0,0,0,15,0,0,0,0
2023/7/31,Messier 87 Black Hole,25,0,0,0,0,34,0,0,0,0
2023/8/1,Messier 87 Black Hole,84,0.499401646,0,0.499401646,0.499401646,86,0,0,0,0
2023/8/2,Messier 87 Black Hole,23,0,0,0,0,22,0,0,0,0
2023/8/3,Messier 87 Black Hole,16,0,0,0,0,16,0,0,0,0
2023/8/4,Messier 87 Black Hole,14,0,0,0,0,15,0,0,0,0
2023/8/5,Messier 87 Black Hole,108,0,0,0,0,167,0,0,0,0
2023/8/6,Messier 87 Black Hole,63,1,1,0,2,63,0,0,0,0
2023/8/7,Messier 87 Black Hole,541,64.31223421,90,-25.68776579,154.3122342,275,0,0,0,0
2023/8/8,Messier 87 Black Hole,54,0,3.46,-3.46,3.46,31,3012.54427,2998.3595,14.18477005,6010.90377
2023/8/9,Messier 87 Black Hole,17,0,0.14,-0.14,0.14,11,0,0,0,0
2023/8/10,Messier 87 Black Hole,342,11,18.27630878,-7.276308779,29.27630878,1009,0,0,0,0
2023/8/11,Messier 87 Black Hole,180,0,0,0,0,424,0,0,0,0
2023/8/12,Messier 87 Black Hole,72,0,1.5,-1.5,1.5,165,0,0,0,0
2023/8/13,Messier 87 Black Hole,96,0,0.2705,-0.2705,0.2705,125,0,0,0,0
2023/8/14,Messier 87 Black Hole,49,0,0,0,0,115,0,0,0,0
2023/8/15,Messier 87 Black Hole,57,0,0,0,0,212,0,0,0,0
2023/8/16,Messier 87 Black Hole,40,0,0,0,0,110,0,0,0,0
2023/8/17,Messier 87 Black Hole,57,0,0.13,-0.13,0.13,113,0,0,0,0
2023/8/18,Messier 87 Black Hole,32,0,0,0,0,64,0,0,0,0
2023/8/19,Messier 87 Black Hole,24,0,0,0,0,72,0,0,0,0
2023/8/20,Messier 87 Black Hole,19,0,0,0,0,31,0,0,0,0
2023/8/21,Messier 87 Black Hole,18,0,0,0,0,29,0,0,0,0
2023/8/22,Messier 87 Black Hole,19,0,0,0,0,35,0,0,0,0
2023/8/23,Messier 87 Black Hole,32,0,0,0,0,43,0,0,0,0
2023/8/24,Messier 87 Black Hole,21,0,0.2,-0.2,0.2,43,0,0,0,0
2023/8/25,Messier 87 Black Hole,13,0,0,0,0,42,0,0,0,0
2023/8/26,Messier 87 Black Hole,14,0,0.01149497,-0.01149497,0.01149497,30,0,0,0,0
2023/8/27,Messier 87 Black Hole,17,0,0.04510784,-0.04510784,0.04510784,35,0,0,0,0
2023/8/28,Messier 87 Black Hole,9,0,0,0,0,24,0,0,0,0
2023/8/29,Messier 87 Black Hole,8,0,0,0,0,26,0,0,0,0
2023/8/30,Messier 87 Black Hole,22,0,0,0,0,43,0,0,0,0
2023/8/31,Messier 87 Black Hole,46,0.11,0,0.11,0.11,66,0,0,0,0
2023/9/1,Messier 87 Black Hole,37,0,0,0,0,86,0,0,0,0
2023/9/2,Messier 87 Black Hole,9,0,0,0,0,20,0,0,0,0
2023/9/3,Messier 87 Black Hole,8,0,0,0,0,17,0,0,0,0
2023/9/4,Messier 87 Black Hole,10,0,0,0,0,16,0,0,0,0
2023/9/5,Messier 87 Black Hole,9,0,0,0,0,12,0,0,0,0
2023/9/6,Messier 87 Black Hole,6,0,0,0,0,13,0,0,0,0
2023/9/7,Messier 87 Black Hole,5,0,0,0,0,8,0,0,0,0
2023/9/8,Messier 87 Black Hole,2,0,0,0,0,6,0,0,0,0
2023/9/9,Messier 87 Black Hole,3,0,0,0,0,10,0,0,0,0
2023/9/10,Messier 87 Black Hole,2,0,0,0,0,3,0,0,0,0
2023/9/11,Messier 87 Black Hole,1,0,0,0,0,7,0,0,0,0
2023/9/12,Messier 87 Black Hole,4,0,0,0,0,7,0,0,0,0
2023/9/13,Messier 87 Black Hole,1,0,0,0,0,3,0,0,0,0
2023/9/14,Messier 87 Black Hole,115,0,0,0,0,308,0,0,0,0
2023/9/15,Messier 87 Black Hole,42,0,0,0,0,66,0,0,0,0
2023/9/16,Messier 87 Black Hole,9,0,0,0,0,29,0,0,0,0
2023/9/17,Messier 87 Black Hole,4,0,0,0,0,15,0,0,0,0
2023/9/18,Messier 87 Black Hole,7,0,0,0,0,29,0,0,0,0
2023/9/19,Messier 87 Black Hole,9,0,0,0,0,27,0,0,0,0
2023/9/20,Messier 87 Black Hole,6,0,0,0,0,13,0,0,0,0
2023/9/21,Messier 87 Black Hole,7,0,0,0,0,14,0,0,0,0
2023/9/22,Messier 87 Black Hole,13,0,0,0,0,16,0,0,0,0
2023/9/23,Messier 87 Black Hole,7,0,0,0,0,11,0,0,0,0
2023/9/24,Messier 87 Black Hole,10,0,0,0,0,22,0,0,0,0
2023/9/25,Messier 87 Black Hole,17,0,0,0,0,19,0,0,0,0
2023/9/26,Messier 87 Black Hole,16,0,0,0,0,25,0,0,0,0
2023/9/27,Messier 87 Black Hole,6,0,0,0,0,26,0,0,0,0
2023/9/28,Messier 87 Black Hole,4,0,0,0,0,10,0,0,0,0
2023/9/29,Messier 87 Black Hole,12,0,0,0,0,26,0,0,0,0
2023/9/30,Messier 87 Black Hole,22,0,1,-1,1,32,0,0,0,0
2023/10/1,Messier 87 Black Hole,6,0,0,0,0,27,0,0,0,0
2023/10/2,Messier 87 Black Hole,9,0,0,0,0,8,0,0,0,0
2023/10/3,Messier 87 Black Hole,9,0,0,0,0,18,0,0,0,0
2023/10/4,Messier 87 Black Hole,10,0,0,0,0,22,0,0,0,0
2023/10/5,Messier 87 Black Hole,16,0,0,0,0,36,0,0,0,0
2023/10/6,Messier 87 Black Hole,34,0,0,0,0,36,0,0,0,0
2023/10/7,Messier 87 Black Hole,4,0,0,0,0,15,0,0,0,0
2023/10/8,Messier 87 Black Hole,5,0,0,0,0,10,0,0,0,0
2023/10/9,Messier 87 Black Hole,6,0,0,0,0,12,0,0,0,0
2023/10/10,Messier 87 Black Hole,8,0,0,0,0,15,0,0,0,0
2023/10/11,Messier 87 Black Hole,6,0,0,0,0,23,0,0,0,0
2023/10/12,Messier 87 Black Hole,10,0,0,0,0,21,0,0,0,0
2023/10/13,Messier 87 Black Hole,9,0,0,0,0,25,0,0,0,0
2023/10/14,Messier 87 Black Hole,3,0,0,0,0,10,0,0,0,0
2023/10/15,Messier 87 Black Hole,5,0,0,0,0,10,0,0,0,0
2023/10/16,Messier 87 Black Hole,22,0,0,0,0,21,0,0,0,0
2023/10/17,Messier 87 Black Hole,10,0,0,0,0,12,0,0,0,0
2023/10/18,Messier 87 Black Hole,12,0,0,0,0,18,0,0,0,0
2023/10/19,Messier 87 Black Hole,7,0,0,0,0,21,0,0,0,0
2023/10/20,Messier 87 Black Hole,13,0,0,0,0,23,0,0,0,0
2023/10/21,Messier 87 Black Hole,11,0,0,0,0,40,0,0,0,0
2023/10/22,Messier 87 Black Hole,5,0,0,0,0,6,0,0,0,0
2023/10/23,Messier 87 Black Hole,3,0,0,0,0,8,0,0,0,0
2023/10/24,Messier 87 Black Hole,7,0,0,0,0,13,0,0,0,0
2023/10/25,Messier 87 Black Hole,6,0,0,0,0,14,0,0,0,0
2023/10/26,Messier 87 Black Hole,18,0,0,0,0,18,0,0,0,0
2023/10/27,Messier 87 Black Hole,5,0,0,0,0,12,0,0,0,0
2023/10/28,Messier 87 Black Hole,5,0,0,0,0,11,0,0,0,0
2023/10/29,Messier 87 Black Hole,5,0,0,0,0,13,0,0,0,0
2023/10/30,Messier 87 Black Hole,7,0,0,0,0,25,0,0,0,0
2023/10/31,Messier 87 Black Hole,35,0,0,0,0,54,0,0,0,0
2023/11/1,Messier 87 Black Hole,30,0,0,0,0,37,0,0,0,0
2023/11/2,Messier 87 Black Hole,8,0,0,0,0,14,0,0,0,0
2023/11/3,Messier 87 Black Hole,8,0,0,0,0,17,0,0,0,0
2023/11/4,Messier 87 Black Hole,8,0,0,0,0,17,0,0,0,0
2023/11/5,Messier 87 Black Hole,5,0,0,0,0,21,0,0,0,0
2023/11/6,Messier 87 Black Hole,2,0,0,0,0,12,0,0,0,0
2023/11/7,Messier 87 Black Hole,1,0,0,0,0,14,0,0,0,0
2023/11/8,Messier 87 Black Hole,7,0,0,0,0,23,0,0,0,0
2023/11/9,Messier 87 Black Hole,5,0,0,0,0,15,0,0,0,0
2023/11/10,Messier 87 Black Hole,12,0,0,0,0,16,0,0,0,0
2023/11/11,Messier 87 Black Hole,13,0,0,0,0,21,0,0,0,0
2023/11/12,Messier 87 Black Hole,6,0,0,0,0,8,0,0,0,0
2023/11/13,Messier 87 Black Hole,6,0,0,0,0,13,0,0,0,0
2023/11/14,Messier 87 Black Hole,10,0,0,0,0,17,0,0,0,0
2023/11/15,Messier 87 Black Hole,2,0,0,0,0,13,0,0,0,0
2023/11/16,Messier 87 Black Hole,8,0,0,0,0,28,0,0,0,0
2023/11/17,Messier 87 Black Hole,6,0,0,0,0,19,0,0,0,0
2023/11/18,Messier 87 Black Hole,2,0,0,0,0,16,0,0,0,0
2023/11/19,Messier 87 Black Hole,2,0,0,0,0,11,0,0,0,0
2023/11/20,Messier 87 Black Hole,5,0,0,0,0,8,0,0,0,0
2023/11/21,Messier 87 Black Hole,7,0,0,0,0,10,0,0,0,0
2023/11/22,Messier 87 Black Hole,1,0,0,0,0,20,0,0,0,0
2023/11/23,Messier 87 Black Hole,1,0,0,0,0,16,0,0,0,0
2023/11/24,Messier 87 Black Hole,6,0,0,0,0,12,0,0,0,0
2023/11/25,Messier 87 Black Hole,4,0,0,0,0,16,0,0,0,0
2023/11/26,Messier 87 Black Hole,1,0,0,0,0,17,0,0,0,0
2023/11/27,Messier 87 Black Hole,6,0,0,0,0,16,0,0,0,0
2023/11/28,Messier 87 Black Hole,7,0,0,0,0,13,0,0,0,0
2023/11/29,Messier 87 Black Hole,15,0,0,0,0,17,0,0,0,0
2023/11/30,Messier 87 Black Hole,13,0,0,0,0,28,0,0,0,0
2023/12/1,Messier 87 Black Hole,7,0,0,0,0,16,0,0,0,0
2023/12/2,Messier 87 Black Hole,4,0,0,0,0,19,0,0,0,0
2023/12/3,Messier 87 Black Hole,9,0,0,0,0,12,0,0,0,0
2023/12/4,Messier 87 Black Hole,13,0,0,0,0,33,0,0,0,0
2023/12/5,Messier 87 Black Hole,17,0,0,0,0,20,0,0,0,0
2023/12/6,Messier 87 Black Hole,11,0,0,0,0,21,0,0,0,0
2023/12/7,Messier 87 Black Hole,6,0,0,0,0,10,0,0,0,0
2023/12/8,Messier 87 Black Hole,5,0,0,0,0,11,0,0,0,0
2023/12/9,Messier 87 Black Hole,19,0,0,0,0,14,0,0,0,0
2023/12/10,Messier 87 Black Hole,7,0,0,0,0,10,0,0,0,0
2023/12/11,Messier 87 Black Hole,6,0,0,0,0,8,0,0,0,0
2023/12/12,Messier 87 Black Hole,4,0,0,0,0,9,0,0,0,0
2023/12/13,Messier 87 Black Hole,6,0,0,0,0,15,0,0,0,0
2023/12/14,Messier 87 Black Hole,1,0,0,0,0,2,0,0,0,0
2023/12/15,Messier 87 Black Hole,7,0,0,0,0,13,0,0,0,0
2023/12/16,Messier 87 Black Hole,2,0,0,0,0,3,0,0,0,0
2023/12/17,Messier 87 Black Hole,2,0,0,0,0,10,0,0,0,0
2023/12/18,Messier 87 Black Hole,3,0,0,0,0,7,0,0,0,0
2023/12/19,Messier 87 Black Hole,4,0,0,0,0,13,0,0,0,0
2023/12/20,Messier 87 Black Hole,0,0,0,0,0,5,0,0,0,0
2023/12/21,Messier 87 Black Hole,6,0,0,0,0,11,0,0,0,0
2023/12/22,Messier 87 Black Hole,1,0,0,0,0,15,0,0,0,0
2023/12/23,Messier 87 Black Hole,7,0,0,0,0,27,0,0,0,0
2023/12/24,Messier 87 Black Hole,10,0,0,0,0,33,0,0,0,0
2023/12/25,Messier 87 Black Hole,23,0,0,0,0,38,0,0,0,0
2023/12/26,Messier 87 Black Hole,12,0,0,0,0,43,0,0,0,0
2023/12/27,Messier 87 Black Hole,15,0,0,0,0,63,0,0,0,0
2023/12/28,Messier 87 Black Hole,24,0,0,0,0,51,0,0,0,0
2023/12/29,Messier 87 Black Hole,81,0,0.548166358,-0.548166358,0.548166358,375,0,0,0,0
2023/12/30,Messier 87 Black Hole,64,0,0,0,0,211,0,0,0,0
2023/12/31,Messier 87 Black Hole,39,0,0,0,0,136,0,0,0,0
2024/1/1,Messier 87 Black Hole,59,0.054,0,0.054,0.054,246,0,0,0,0
2024/1/2,Messier 87 Black Hole,70,0,0,0,0,154,0,0,0,0
2024/1/3,Messier 87 Black Hole,79,0,0,0,0,314,0,0,0,0
2024/1/4,Messier 87 Black Hole,37,0,0,0,0,187,0,0,0,0
2024/1/5,Messier 87 Black Hole,35,0,0,0,0,148,0,0,0,0
2024/1/6,Messier 87 Black Hole,35,0,0,0,0,120,0,0,0,0
2024/1/7,Messier 87 Black Hole,64,0,0,0,0,322,0,0,0,0
2024/1/8,Messier 87 Black Hole,44,0,0,0,0,153,0,0,0,0
2024/1/9,Messier 87 Black Hole,79,0.5,2.5,-2,3,124,0,0,0,0
2024/1/10,Messier 87 Black Hole,42,0,0,0,0,77,0,0,0,0
2024/1/11,Messier 87 Black Hole,44,0,0,0,0,98,0,0,0,0
2024/1/12,Messier 87 Black Hole,143,0,0,0,0,112,0,0,0,0
2024/1/13,Messier 87 Black Hole,223,0,0.3,-0.3,0.3,175,0,0,0,0
2024/1/14,Messier 87 Black Hole,81,0,0,0,0,95,0,0,0,0
2024/1/15,Messier 87 Black Hole,69,0,0,0,0,141,0,0,0,0
2024/1/16,Messier 87 Black Hole,165,0,0,0,0,70,0,0,0,0
2024/1/17,Messier 87 Black Hole,575,0,0,0,0,61,0,0,0,0
2024/1/18,Messier 87 Black Hole,128,0,0,0,0,98,0,0,0,0
2024/1/19,Messier 87 Black Hole,83,0,0,0,0,86,0,0,0,0
2024/1/20,Messier 87 Black Hole,72,0,0,0,0,100,0,0,0,0
2024/1/21,Messier 87 Black Hole,139,0,0,0,0,47,0,0,0,0
2024/1/22,Messier 87 Black Hole,48,0,0,0,0,73,0,0,0,0
2024/1/23,Messier 87 Black Hole,61,0,0,0,0,50,0,0,0,0
2024/1/24,Messier 87 Black Hole,60,0,0,0,0,105,0,0,0,0
2024/1/25,Messier 87 Black Hole,51,0,0,0,0,42,0,0,0,0
2024/1/26,Messier 87 Black Hole,42,0,0,0,0,54,0,0,0,0
2024/1/27,Messier 87 Black Hole,15,0,0,0,0,19,0,0,0,0
2024/1/28,Messier 87 Black Hole,34,0,0,0,0,31,0,0,0,0
2024/1/29,Messier 87 Black Hole,38,0,0,0,0,44,0,0,0,0
2024/1/30,Messier 87 Black Hole,17,0,0,0,0,26,0,0,0,0
2024/1/31,Messier 87 Black Hole,64,0,1.2,-1.2,1.2,51,0,0,0,0
2024/2/1,Messier 87 Black Hole,23,0,0,0,0,37,0,0,0,0
2024/2/2,Messier 87 Black Hole,15,0,0,0,0,27,0,0,0,0
2024/2/3,Messier 87 Black Hole,22,0,0,0,0,23,0,0,0,0
2024/2/4,Messier 87 Black Hole,25,0,0,0,0,28,0,0,0,0
2024/2/5,Messier 87 Black Hole,15,0,0,0,0,17,0,0,0,0
2024/2/6,Messier 87 Black Hole,29,0,0,0,0,27,0,0,0,0
2024/2/7,Messier 87 Black Hole,10,0,0,0,0,14,0,0,0,0
2024/2/8,Messier 87 Black Hole,17,0,0,0,0,23,0,0,0,0
2024/2/9,Messier 87 Black Hole,6,0,0,0,0,25,0,0,0,0
2024/2/10,Messier 87 Black Hole,10,0,0,0,0,24,0,0,0,0
